person_id,age,sex,geo_unit
112573,4,female,BR00088
112575,4,female,BR00088
112576,4,female,BR00088
112577,4,female,BR00088
112578,4,female,BR00088
112580,4,female,BR00088
112583,4,female,BR00088
112587,4,female,BR00088
112591,4,female,BR00088
112594,4,female,BR00088
112596,4,female,BR00088
112597,4,female,BR00088
112599,4,female,BR00088
112600,4,female,BR00088
112603,4,female,BR00088
112604,4,female,BR00088
112608,4,female,BR00088
112610,4,female,BR00088
112611,4,female,BR00088
112617,4,female,BR00088
112619,4,female,BR00088
112624,4,female,BR00088
112625,4,female,BR00088
112626,4,female,BR00088
112630,4,female,BR00088
112632,4,female,BR00088
112635,4,female,BR00089
112636,4,female,BR00089
112637,4,female,BR00089
112639,4,female,BR00089
112640,4,female,BR00089
112641,4,female,BR00089
112645,4,female,BR00089
112646,4,female,BR00089
112650,4,female,BR00089
112651,4,female,BR00089
112655,4,female,BR00089
112658,4,female,BR00089
112659,4,female,BR00089
112660,4,female,BR00089
112662,4,female,BR00089
112663,4,female,BR00089
112664,4,female,BR00089
112665,4,female,BR00089
112666,4,female,BR00089
112668,4,female,BR00090
112671,4,female,BR00090
112672,4,female,BR00090
112673,4,female,BR00090
112674,4,female,BR00090
112675,4,female,BR00090
112679,4,female,BR00090
112684,4,female,BR00090
112686,4,female,BR00090
112691,4,female,BR00090
112693,4,female,BR00090
112698,4,female,BR00090
112699,4,female,BR00091
112700,4,female,BR00091
112703,4,female,BR00091
112704,4,female,BR00091
112705,4,female,BR00091
112706,4,female,BR00091
112707,4,female,BR00091
112708,4,female,BR00091
112709,4,female,BR00091
112712,4,female,BR00091
112716,4,female,BR00091
112717,4,female,BR00091
112718,4,female,BR00091
112719,4,female,BR00091
112721,4,female,BR00091
112722,4,female,BR00091
112726,4,female,BR00092
112729,4,female,BR00092
112731,4,female,BR00092
112732,4,female,BR00092
112734,4,female,BR00092
112737,4,female,BR00092
112739,4,female,BR00092
112740,4,female,BR00092
112745,4,female,BR00092
112747,4,female,BR00092
112750,4,female,BR00092
112751,4,female,BR00092
112761,4,female,BR00092
112762,4,female,BR00092
112764,4,female,BR00093
112765,4,female,BR00093
112767,4,female,BR00094
112768,4,female,BR00094
112769,4,female,BR00094
112770,4,female,BR00094
112778,4,female,BR00094
112781,4,female,BR00094
112782,4,female,BR00094
112783,4,female,BR00094
112787,4,female,BR00094
112789,4,female,BR00094
112791,4,female,BR00095
112794,4,female,BR00095
112797,4,female,BR00095
112800,4,female,BR00095
112801,4,female,BR00095
112804,4,female,BR00095
112810,4,female,BR00095
112811,4,female,BR00095
112814,4,female,BR00096
112815,4,female,BR00096
112817,4,female,BR00096
112821,4,female,BR00096
112823,4,female,BR00096
112824,4,female,BR00096
112826,4,female,BR00096
112828,4,female,BR00096
112830,4,female,BR00096
112832,4,female,BR00096
112833,4,female,BR00096
112839,4,female,BR00096
112841,4,female,BR00097
112842,4,female,BR00097
112843,4,female,BR00097
112845,4,female,BR00097
112846,4,female,BR00097
112848,4,female,BR00097
112860,4,female,BR00097
112865,4,female,BR00098
112866,4,female,BR00098
112868,4,female,BR00098
112869,4,female,BR00098
112871,4,female,BR00098
112872,4,female,BR00098
112873,4,female,BR00098
112874,4,female,BR00098
112875,4,female,BR00098
112877,4,female,BR00098
112878,4,female,BR00098
112879,4,female,BR00098
112880,4,female,BR00098
112881,4,female,BR00098
112883,4,female,BR00098
112885,4,female,BR00098
112889,4,female,BR00098
112893,4,female,BR00099
112894,4,female,BR00099
112897,4,female,BR00099
112898,4,female,BR00099
112899,4,female,BR00099
112900,4,female,BR00099
112907,4,female,BR00099
112912,4,female,BR00100
112913,4,female,BR00100
112914,4,female,BR00100
112915,4,female,BR00100
112916,4,female,BR00100
112918,4,female,BR00100
112919,4,female,BR00100
112920,4,female,BR00100
112921,4,female,BR00100
112922,4,female,BR00100
112923,4,female,BR00100
112926,4,female,BR00100
112928,4,female,BR00100
112931,4,female,BR00100
112933,4,female,BR00100
112935,4,female,BR00100
112937,4,female,BR00100
112938,4,female,BR00100
112939,4,female,BR00100
112941,4,female,BR00100
112943,4,female,BR00100
112944,4,female,BR00100
112945,4,female,BR00100
112946,4,female,BR00100
112948,4,female,BR00100
112952,4,female,BR00100
112954,4,female,BR00100
112959,4,female,BR00100
112960,4,female,BR00100
112961,4,female,BR00100
112963,4,female,BR00100
112964,4,female,BR00100
112966,4,female,BR00100
112968,4,female,BR00100
112971,4,female,BR00100
112972,4,female,BR00100
112975,4,female,BR00101
112976,4,female,BR00101
112980,4,female,BR00101
112983,4,female,BR00101
112986,4,female,BR00101
112987,4,female,BR00101
112989,4,female,BR00101
112990,4,female,BR00101
112991,4,female,BR00101
112993,4,female,BR00101
112995,4,female,BR00101
112996,4,female,BR00101
112999,4,female,BR00101
113000,4,female,BR00101
113001,4,female,BR00101
113002,4,female,BR00101
113003,4,female,BR00101
113004,4,female,BR00101
113007,4,female,BR00101
113008,4,female,BR00101
113011,4,female,BR00101
113015,4,female,BR00101
113022,4,female,BR00101
113023,4,female,BR00101
113027,4,female,BR00101
113028,4,female,BR00101
113029,4,female,BR00101
113033,4,female,BR00101
113034,4,female,BR00101
113035,4,female,BR00101
113036,4,female,BR00101
113038,4,female,BR00101
113039,4,female,BR00101
113040,4,female,BR00101
113041,4,female,BR00101
113042,4,female,BR00101
113043,4,female,BR00101
113044,4,female,BR00101
113046,4,female,BR00101
113047,4,female,BR00101
113049,4,female,BR00101
113051,4,female,BR00101
113054,4,female,BR00101
113056,4,female,BR00101
113057,4,female,BR00101
113058,4,female,BR00101
113059,4,female,BR00101
113062,4,female,BR00101
113063,4,female,BR00101
113065,4,female,BR00101
113066,4,female,BR00101
113067,4,female,BR00101
113070,4,female,BR00101
113071,4,female,BR00101
113073,4,female,BR00101
113074,4,female,BR00101
113077,4,female,BR00101
113082,4,female,BR00101
113083,4,female,BR00101
113084,4,female,BR00101
113085,4,female,BR00101
113086,4,female,BR00101
113087,4,female,BR00101
113090,4,female,BR00101
113091,4,female,BR00101
113092,4,female,BR00101
113093,4,female,BR00101
113095,4,female,BR00101
113096,4,female,BR00101
113097,4,female,BR00101
113099,4,female,BR00101
113100,4,female,BR00101
113101,4,female,BR00101
113102,4,female,BR00101
113105,4,female,BR00101
113107,4,female,BR00101
113111,4,female,BR00101
113112,4,female,BR00101
113115,4,female,BR00101
113118,4,female,BR00101
113119,4,female,BR00101
113121,4,female,BR00101
113125,4,female,BR00101
113126,4,female,BR00101
113127,4,female,BR00101
113128,4,female,BR00101
113132,4,female,BR00102
113133,4,female,BR00102
113134,4,female,BR00102
113138,4,female,BR00102
113141,4,female,BR00102
113143,4,female,BR00102
113145,4,female,BR00102
113146,4,female,BR00102
113147,4,female,BR00102
113148,4,female,BR00102
113149,4,female,BR00102
113150,4,female,BR00102
113152,4,female,BR00102
113153,4,female,BR00102
113154,4,female,BR00102
113155,4,female,BR00102
113157,4,female,BR00102
113158,4,female,BR00102
113162,4,female,BR00102
113164,4,female,BR00102
113167,4,female,BR00102
113172,4,female,BR00102
113173,4,female,BR00102
113174,4,female,BR00102
113175,4,female,BR00102
113179,4,female,BR00102
113180,4,female,BR00102
113181,4,female,BR00102
113182,4,female,BR00103
113183,4,female,BR00103
113185,4,female,BR00103
113188,4,female,BR00104
113190,4,female,BR00104
113192,4,female,BR00104
113193,4,female,BR00104
113196,4,female,BR00104
113199,4,female,BR00104
113200,4,female,BR00104
113201,4,female,BR00104
113202,4,female,BR00104
113203,4,female,BR00104
113207,4,female,BR00104
113210,4,female,BR00105
113212,4,female,BR00105
113213,4,female,BR00105
113215,4,female,BR00105
113216,4,female,BR00105
113221,4,female,BR00105
113227,4,female,BR00106
113234,4,female,BR00106
113237,4,female,BR00107
113242,4,female,BR00107
113245,4,female,BR00107
113248,4,female,BR00107
113249,4,female,BR00107
113250,4,female,BR00107
113251,4,female,BR00107
113252,4,female,BR00107
113256,4,female,BR00107
113260,4,female,BR00108
113261,4,female,BR00108
113265,4,female,BR00108
113266,4,female,BR00108
113268,4,female,BR00108
113269,4,female,BR00108
113271,4,female,BR00108
113273,4,female,BR00108
113274,4,female,BR00108
113277,4,female,BR00109
113278,4,female,BR00109
113280,4,female,BR00109
113281,4,female,BR00109
113285,4,female,BR00109
113287,4,female,BR00109
113289,4,female,BR00109
113290,4,female,BR00109
113292,4,female,BR00109
113294,4,female,BR00109
113298,4,female,BR00109
113299,4,female,BR00109
113300,4,female,BR00109
113301,4,female,BR00109
113302,4,female,BR00109
113307,4,female,BR00109
113308,4,female,BR00109
113312,4,female,BR00109
113315,4,female,BR00109
113317,4,female,BR00109
113318,4,female,BR00109
113320,4,female,BR00109
113321,4,female,BR00109
113324,4,female,BR00109
113325,4,female,BR00109
113326,4,female,BR00109
113327,4,female,BR00109
113330,4,female,BR00109
113331,4,female,BR00109
113335,4,female,BR00109
113336,4,female,BR00109
113337,4,female,BR00109
113339,4,female,BR00109
113341,4,female,BR00109
113342,4,female,BR00109
113346,4,female,BR00109
113348,4,female,BR00109
113350,4,female,BR00109
113351,4,female,BR00109
113352,4,female,BR00109
113353,4,female,BR00109
113354,4,female,BR00109
113356,4,female,BR00109
113358,4,female,BR00109
113361,4,female,BR00109
113364,4,female,BR00109
113365,4,female,BR00109
113367,4,female,BR00109
113369,4,female,BR00109
113370,4,female,BR00109
113372,4,female,BR00109
113374,4,female,BR00109
113378,4,female,BR00109
113380,4,female,BR00109
113381,4,female,BR00109
113383,4,female,BR00109
113384,4,female,BR00109
113388,4,female,BR00109
113392,4,female,BR00109
113393,4,female,BR00109
113395,4,female,BR00109
113396,4,female,BR00109
113398,4,female,BR00109
113399,4,female,BR00109
113400,4,female,BR00109
113404,4,female,BR00109
113405,4,female,BR00109
113406,4,female,BR00109
113408,4,female,BR00109
113410,4,female,BR00109
113411,4,female,BR00109
113413,4,female,BR00109
113417,4,female,BR00109
113419,4,female,BR00109
113420,4,female,BR00109
113421,4,female,BR00109
113422,4,female,BR00109
113423,4,female,BR00109
113424,4,female,BR00109
113426,4,female,BR00109
113427,4,female,BR00109
113429,4,female,BR00109
113433,4,female,BR00109
113435,4,female,BR00109
113438,4,female,BR00109
113439,4,female,BR00109
113440,4,female,BR00109
113445,4,female,BR00109
113448,4,female,BR00109
113450,4,female,BR00109
113456,4,female,BR00109
113457,4,female,BR00109
113459,4,female,BR00109
113461,4,female,BR00109
113465,4,female,BR00110
113466,4,female,BR00110
113467,4,female,BR00110
113468,4,female,BR00110
113470,4,female,BR00110
113471,4,female,BR00110
113472,4,female,BR00110
113486,4,female,BR00110
113490,4,female,BR00110
113493,4,female,BR00110
113498,4,female,BR00110
113499,4,female,BR00110
113500,4,female,BR00110
113501,4,female,BR00110
113502,4,female,BR00110
113508,4,female,BR00110
113510,4,female,BR00110
113513,4,female,BR00110
113523,4,female,BR00110
113528,4,female,BR00110
113536,4,female,BR00110
113539,4,female,BR00110
113541,4,female,BR00110
113542,4,female,BR00110
113545,4,female,BR00110
113548,4,female,BR00110
113549,4,female,BR00110
113553,4,female,BR00110
113561,4,female,BR00110
113563,4,female,BR00110
113567,4,female,BR00110
113571,4,female,BR00110
113573,4,female,BR00110
113574,4,female,BR00110
113578,4,female,BR00110
113586,4,female,BR00110
113587,4,female,BR00110
113597,4,female,BR00110
113598,4,female,BR00110
113601,4,female,BR00110
113602,4,female,BR00110
113604,4,female,BR00110
113607,4,female,BR00110
113608,4,female,BR00110
113612,4,female,BR00110
113613,4,female,BR00110
113619,4,female,BR00110
113622,4,female,BR00110
113628,4,female,BR00110
113631,4,female,BR00110
113636,4,female,BR00110
113643,4,female,BR00110
113644,4,female,BR00110
113645,4,female,BR00110
113651,4,female,BR00110
113652,4,female,BR00110
113655,4,female,BR00110
113656,4,female,BR00110
113657,4,female,BR00110
113665,4,female,BR00110
113668,4,female,BR00110
113673,4,female,BR00110
113678,4,female,BR00110
113680,4,female,BR00110
113684,4,female,BR00110
113685,4,female,BR00110
113686,4,female,BR00110
113687,4,female,BR00110
113688,4,female,BR00110
113691,4,female,BR00110
113696,4,female,BR00110
113698,4,female,BR00110
113704,4,female,BR00110
113705,4,female,BR00110
113707,4,female,BR00110
113708,4,female,BR00110
113709,4,female,BR00110
113714,4,female,BR00110
113716,4,female,BR00110
113724,4,female,BR00110
113725,4,female,BR00110
113726,4,female,BR00110
113729,4,female,BR00110
113730,4,female,BR00110
113738,4,female,BR00110
113741,4,female,BR00110
113742,4,female,BR00110
113746,4,female,BR00110
113750,4,female,BR00110
113751,4,female,BR00110
113752,4,female,BR00110
113754,4,female,BR00110
113755,4,female,BR00110
113764,4,female,BR00110
113765,4,female,BR00110
113766,4,female,BR00110
113767,4,female,BR00110
113770,4,female,BR00110
113771,4,female,BR00110
113775,4,female,BR00110
113776,4,female,BR00110
113777,4,female,BR00110
113780,4,female,BR00110
113782,4,female,BR00110
113784,4,female,BR00110
113785,4,female,BR00110
113789,4,female,BR00110
113791,4,female,BR00110
113793,4,female,BR00110
113794,4,female,BR00110
113795,4,female,BR00110
113800,4,female,BR00110
113803,4,female,BR00110
113808,4,female,BR00110
113812,4,female,BR00110
113819,4,female,BR00110
113822,4,female,BR00110
113824,4,female,BR00110
113825,4,female,BR00110
113827,4,female,BR00110
113830,4,female,BR00110
113834,4,female,BR00110
113836,4,female,BR00110
113841,4,female,BR00110
113842,4,female,BR00110
113843,4,female,BR00110
113844,4,female,BR00110
113846,4,female,BR00110
113847,4,female,BR00110
113848,4,female,BR00110
113853,4,female,BR00110
113857,4,female,BR00110
113859,4,female,BR00110
113862,4,female,BR00110
113863,4,female,BR00110
113875,4,female,BR00110
113888,4,female,BR00110
113895,4,female,BR00110
113896,4,female,BR00110
113900,4,female,BR00110
113904,4,female,BR00110
113908,4,female,BR00110
113915,4,female,BR00110
113916,4,female,BR00110
113922,4,female,BR00110
113926,4,female,BR00110
113928,4,female,BR00110
113929,4,female,BR00110
113931,4,female,BR00110
113933,4,female,BR00110
113938,4,female,BR00110
113939,4,female,BR00110
113949,4,female,BR00110
113953,4,female,BR00110
113960,4,female,BR00110
113975,4,female,BR00110
113976,4,female,BR00110
113977,4,female,BR00110
113978,4,female,BR00110
113979,4,female,BR00110
113987,4,female,BR00110
113990,4,female,BR00110
113994,4,female,BR00110
113996,4,female,BR00110
114001,4,female,BR00110
114002,4,female,BR00110
114006,4,female,BR00110
114008,4,female,BR00110
114011,4,female,BR00110
114014,4,female,BR00110
114015,4,female,BR00110
114016,4,female,BR00110
114019,4,female,BR00110
114026,4,female,BR00110
114027,4,female,BR00110
114037,4,female,BR00110
114040,4,female,BR00110
114041,4,female,BR00110
114042,4,female,BR00110
114046,4,female,BR00110
114049,4,female,BR00110
114051,4,female,BR00110
114056,4,female,BR00110
114059,4,female,BR00110
114061,4,female,BR00110
114062,4,female,BR00110
114063,4,female,BR00110
114064,4,female,BR00110
114066,4,female,BR00110
114068,4,female,BR00110
114071,4,female,BR00110
114072,4,female,BR00110
114073,4,female,BR00110
114074,4,female,BR00110
114076,4,female,BR00110
114077,4,female,BR00110
114079,4,female,BR00110
114080,4,female,BR00110
114085,4,female,BR00110
114086,4,female,BR00110
114092,4,female,BR00110
114097,4,female,BR00110
114102,4,female,BR00110
114104,4,female,BR00110
114105,4,female,BR00110
114121,4,female,BR00110
114124,4,female,BR00110
114126,4,female,BR00110
114127,4,female,BR00110
114132,4,female,BR00110
114135,4,female,BR00110
114137,4,female,BR00110
114138,4,female,BR00110
114139,4,female,BR00110
114140,4,female,BR00110
114145,4,female,BR00110
114147,4,female,BR00110
114150,4,female,BR00110
114153,4,female,BR00110
114154,4,female,BR00110
114156,4,female,BR00110
114159,4,female,BR00110
114160,4,female,BR00110
114164,4,female,BR00110
114165,4,female,BR00110
114167,4,female,BR00110
114177,4,female,BR00110
114179,4,female,BR00110
114180,4,female,BR00110
114184,4,female,BR00110
114192,4,female,BR00110
114197,4,female,BR00110
114201,4,female,BR00110
114202,4,female,BR00110
114208,4,female,BR00110
114211,4,female,BR00110
114213,4,female,BR00110
114218,4,female,BR00110
114224,4,female,BR00110
114227,4,female,BR00110
114228,4,female,BR00110
114237,4,female,BR00110
114241,4,female,BR00110
114245,4,female,BR00110
114247,4,female,BR00110
114248,4,female,BR00110
114252,4,female,BR00110
114253,4,female,BR00110
114263,4,female,BR00110
114267,4,female,BR00110
114268,4,female,BR00110
114272,4,female,BR00110
114274,4,female,BR00110
114275,4,female,BR00110
114280,4,female,BR00110
114283,4,female,BR00110
114293,4,female,BR00110
114294,4,female,BR00110
114295,4,female,BR00110
114296,4,female,BR00110
114298,4,female,BR00111
114300,4,female,BR00111
114305,4,female,BR00111
114307,4,female,BR00111
114308,4,female,BR00111
114310,4,female,BR00111
114311,4,female,BR00111
114312,4,female,BR00111
114313,4,female,BR00111
114314,4,female,BR00112
114315,4,female,BR00112
114317,4,female,BR00112
114318,4,female,BR00112
114319,4,female,BR00112
114320,4,female,BR00112
114322,4,female,BR00112
114325,4,female,BR00112
114326,4,female,BR00112
114327,4,female,BR00112
114328,4,female,BR00112
114333,4,female,BR00112
114334,4,female,BR00112
114336,4,female,BR00112
114338,4,female,BR00112
114340,4,female,BR00112
114341,4,female,BR00112
114342,4,female,BR00112
114345,4,female,BR00112
114346,4,female,BR00112
114347,4,female,BR00112
114348,4,female,BR00112
114350,4,female,BR00112
114352,4,female,BR00112
114354,4,female,BR00112
114358,4,female,BR00113
114359,4,female,BR00113
114360,4,female,BR00113
114361,4,female,BR00113
114362,4,female,BR00113
114364,4,female,BR00113
114366,4,female,BR00113
114371,4,female,BR00113
114373,4,female,BR00113
114376,4,female,BR00113
114377,4,female,BR00113
114384,4,female,BR00114
114387,4,female,BR00114
114389,4,female,BR00114
114394,4,female,BR00114
114396,4,female,BR00114
114397,4,female,BR00114
114398,4,female,BR00114
114401,4,female,BR00114
114405,4,female,BR00114
114410,4,female,BR00114
114413,4,female,BR00114
114419,4,female,BR00115
114423,4,female,BR00115
114425,4,female,BR00115
114426,4,female,BR00116
114428,4,female,BR00116
114431,4,female,BR00116
114434,4,female,BR00116
114436,4,female,BR00116
114441,4,female,BR00117
114443,4,female,BR00117
114444,4,female,BR00117
114447,4,female,BR00117
114450,4,female,BR00117
114452,4,female,BR00117
114457,4,female,BR00117
114458,4,female,BR00117
114461,4,female,BR00117
114464,4,female,BR00117
114473,4,female,BR00117
114479,4,female,BR00117
114481,4,female,BR00117
114482,4,male,CT00001
114485,4,male,CT00001
114489,4,male,CT00001
114491,4,male,CT00001
114492,4,male,CT00001
114493,4,male,CT00001
114495,4,male,CT00001
114498,4,male,CT00001
114499,4,male,CT00001
114500,4,male,CT00001
114501,4,male,CT00001
114502,4,male,CT00002
114503,4,male,CT00002
114506,4,male,CT00002
114508,4,male,CT00002
114514,4,male,CT00002
114515,4,male,CT00002
114518,4,male,CT00003
114522,4,male,CT00003
114523,4,male,CT00003
114524,4,male,CT00003
114525,4,male,CT00003
114526,4,male,CT00003
114528,4,male,CT00003
114529,4,male,CT00003
114530,4,male,CT00003
114531,4,male,CT00003
114532,4,male,CT00003
114535,4,male,CT00003
114536,4,male,CT00003
114537,4,male,CT00003
114539,4,male,CT00003
114541,4,male,CT00003
114545,4,male,CT00003
114546,4,male,CT00003
114548,4,male,CT00004
114549,4,male,CT00004
114550,4,male,CT00004
114552,4,male,CT00004
114555,4,male,CT00004
114557,4,male,CT00004
114559,4,male,CT00004
114561,4,male,CT00004
114568,4,male,CT00004
114571,4,male,CT00004
114572,4,male,CT00004
114573,4,male,CT00004
114575,4,male,CT00004
114580,4,male,CT00004
114583,4,male,CT00004
114586,4,male,CT00004
114589,4,male,CT00004
114602,4,male,CT00004
114608,4,male,CT00004
114609,4,male,CT00004
114610,4,male,CT00004
114612,4,male,CT00004
114614,4,male,CT00004
114616,4,male,CT00004
114618,4,male,CT00004
114620,4,male,CT00004
114621,4,male,CT00004
114622,4,male,CT00004
114624,4,male,CT00004
114625,4,male,CT00004
114626,4,male,CT00004
114627,4,male,CT00004
114628,4,male,CT00004
114630,4,male,CT00004
114631,4,male,CT00004
114632,4,male,CT00004
114636,4,male,CT00004
114639,4,male,CT00004
114640,4,male,CT00004
114644,4,male,CT00004
114645,4,male,CT00004
114648,4,male,CT00004
114649,4,male,CT00004
114650,4,male,CT00004
114651,4,male,CT00004
114656,4,male,CT00004
114657,4,male,CT00004
114660,4,male,CT00004
114661,4,male,CT00004
114662,4,male,CT00004
114664,4,male,CT00004
114666,4,male,CT00004
114667,4,male,CT00004
114669,4,male,CT00004
114675,4,male,CT00004
114676,4,male,CT00004
114677,4,male,CT00004
114679,4,male,CT00004
114685,4,male,CT00004
114688,4,male,CT00004
114690,4,male,CT00004
114691,4,male,CT00005
114694,4,male,CT00005
114695,4,male,CT00005
114699,4,male,CT00005
114702,4,male,CT00006
114704,4,male,CT00006
114705,4,male,CT00006
114706,4,male,CT00006
114707,4,male,CT00006
114712,4,male,CT00006
114713,4,male,CT00007
114714,4,male,CT00007
114715,4,male,CT00007
114718,4,male,CT00007
114719,4,male,CT00007
114720,4,male,CT00007
114721,4,male,CT00007
114722,4,male,CT00007
114723,4,male,CT00007
114725,4,male,CT00007
114726,4,male,CT00007
114727,4,male,CT00007
114728,4,male,CT00007
114729,4,male,CT00007
114731,4,male,CT00007
114733,4,male,CT00007
114736,4,male,CT00008
114737,4,male,CT00008
114740,4,male,CT00008
114741,4,male,CT00008
114742,4,male,CT00008
114743,4,male,CT00008
114744,4,male,CT00008
114746,4,male,CT00008
114748,4,male,CT00008
114749,4,male,CT00008
114750,4,male,CT00008
114755,4,male,CT00008
114756,4,male,CT00008
114759,4,male,CT00008
114760,4,male,CT00008
114762,4,male,CT00008
114764,4,male,CT00008
114765,4,male,CT00008
114766,4,male,CT00008
114767,4,male,CT00008
114768,4,male,CT00008
114771,4,male,CT00008
114773,4,male,CT00008
114776,4,male,CT00008
114779,4,male,CT00008
114782,4,male,CT00008
114783,4,male,CT00008
114784,4,male,CT00008
114785,4,male,CT00008
114788,4,male,CT00008
114789,4,male,CT00009
114790,4,male,CT00009
114792,4,male,CT00009
114795,4,male,CT00009
114796,4,male,CT00009
114797,4,male,CT00009
114800,4,male,CT00009
114801,4,male,CT00009
114802,4,male,CT00009
114803,4,male,CT00009
114804,4,male,CT00009
114806,4,male,CT00009
114807,4,male,CT00009
114808,4,male,CT00009
114810,4,male,CT00009
114811,4,male,CT00009
114815,4,male,CT00009
114816,4,male,CT00009
114817,4,male,CT00009
114818,4,male,CT00009
114823,4,male,CT00009
114824,4,male,CT00009
114829,4,male,CT00009
114834,4,male,CT00009
114836,4,male,CT00009
114838,4,male,CT00009
114839,4,male,CT00009
114842,4,male,CT00009
114843,4,male,CT00009
114844,4,male,CT00009
114845,4,male,CT00010
114850,4,male,CT00010
114853,4,male,CT00010
114854,4,male,CT00010
114855,4,male,CT00010
114856,4,male,CT00010
114858,4,male,CT00010
114861,4,male,CT00010
114862,4,male,CT00010
114864,4,male,CT00010
114867,4,male,CT00010
114868,4,male,CT00010
114870,4,male,CT00010
114872,4,male,CT00010
114876,4,male,CT00010
114878,4,male,CT00010
114879,4,male,CT00010
114881,4,male,CT00010
114884,4,male,CT00010
114886,4,male,CT00010
114887,4,male,CT00010
114888,4,male,CT00010
114893,4,male,CT00010
114894,4,male,CT00010
114897,4,male,CT00010
114905,4,male,CT00010
114907,4,male,CT00010
114915,4,male,CT00010
114916,4,male,CT00010
114918,4,male,CT00011
114921,4,male,CT00011
114925,4,male,CT00011
114929,4,male,CT00012
114931,4,male,CT00012
114934,4,male,CT00012
114936,4,male,CT00012
114937,4,male,CT00012
114939,4,male,CT00012
114941,4,male,CT00012
114942,4,male,CT00013
114943,4,male,CT00013
114946,4,male,CT00013
114951,4,male,CT00013
114953,4,male,CT00013
114954,4,male,CT00013
114955,4,male,CT00013
114958,4,male,CT00013
114959,4,male,CT00013
114960,4,male,CT00013
114961,4,male,CT00013
114962,4,male,CT00013
114967,4,male,CT00013
114968,4,male,CT00013
114969,4,male,CT00013
114973,4,male,CT00014
114974,4,male,CT00014
114975,4,male,CT00014
114976,4,male,CT00014
114977,4,male,CT00014
114978,4,male,CT00014
114981,4,male,CT00014
114982,4,male,CT00014
114983,4,male,CT00014
114986,4,male,CT00014
114988,4,male,CT00014
114990,4,male,CT00014
114991,4,male,CT00014
114992,4,male,CT00014
114997,4,male,CT00014
114999,4,male,CT00014
115000,4,male,CT00014
115006,4,male,CT00014
115008,4,male,CT00014
115009,4,male,CT00014
115013,4,male,CT00014
115014,4,male,CT00014
115016,4,male,CT00014
115019,4,male,CT00014
115020,4,male,CT00014
115021,4,male,CT00014
115022,4,male,CT00014
115024,4,male,CT00014
115027,4,male,CT00014
115030,4,male,CT00014
115035,4,male,CT00014
115038,4,male,CT00014
115042,4,male,CT00014
115044,4,male,CT00014
115049,4,male,CT00014
115050,4,male,CT00014
115054,4,male,CT00014
115056,4,male,CT00015
115059,4,male,CT00015
115060,4,male,CT00015
115064,4,male,CT00015
115065,4,male,CT00015
115067,4,male,CT00015
115069,4,male,CT00015
115070,4,male,CT00016
115071,4,male,CT00016
115072,4,male,CT00016
115075,4,male,CT00016
115079,4,male,CT00016
115081,4,male,CT00016
115082,4,male,CT00016
115084,4,male,CT00016
115090,4,male,CT00016
115091,4,male,CT00016
115093,4,male,CT00016
115094,4,male,CT00016
115097,4,male,CT00016
115098,4,male,CT00016
115099,4,male,CT00016
115102,4,male,CT00016
115108,4,male,CT00016
115109,4,male,CT00016
115110,4,male,CT00016
115111,4,male,CT00016
115112,4,male,CT00016
115113,4,male,CT00016
115114,4,male,CT00016
115117,4,male,CT00016
115118,4,male,CT00016
115119,4,male,CT00016
115120,4,male,CT00016
115122,4,male,CT00016
115124,4,male,CT00016
115125,4,male,CT00016
115127,4,male,CT00016
115129,4,male,CT00016
115133,4,male,CT00016
115134,4,male,CT00017
115135,4,male,CT00017
115136,4,male,CT00017
115137,4,male,CT00017
115139,4,male,CT00017
115143,4,male,CT00017
115144,4,male,CT00017
115146,4,male,CT00017
115148,4,male,CT00017
115150,4,male,CT00017
115154,4,male,CT00017
115155,4,male,CT00017
115156,4,male,CT00017
115157,4,male,CT00017
115158,4,male,CT00017
115161,4,male,CT00018
115165,4,male,CT00018
115166,4,male,CT00018
115169,4,male,CT00018
115175,4,male,CT00018
115176,4,male,CT00018
115178,4,male,CT00018
115181,4,male,CT00018
115183,4,male,CT00018
115185,4,male,CT00018
115186,4,male,CT00018
115188,4,male,CT00018
115191,4,male,CT00018
115194,4,male,CT00018
115195,4,male,CT00018
115196,4,male,CT00018
115198,4,male,CT00018
115200,4,male,CT00018
115203,4,male,CT00018
115205,4,male,CT00018
115207,4,male,CT00018
115210,4,male,CT00019
115211,4,male,CT00019
115212,4,male,CT00019
115213,4,male,CT00019
115214,4,male,CT00019
115217,4,male,CT00019
115221,4,male,CT00020
115222,4,male,CT00020
115224,4,male,CT00020
115225,4,male,CT00020
115226,4,male,CT00020
115227,4,male,CT00020
115229,4,male,CT00020
115231,4,male,CT00020
115234,4,male,CT00020
115238,4,male,CT00020
115239,4,male,CT00020
115241,4,male,CT00020
115245,4,male,CT00020
115247,4,male,CT00020
115250,4,male,CT00020
115251,4,male,CT00020
115252,4,male,CT00020
115253,4,male,CT00020
115254,4,male,CT00020
115256,4,male,CT00020
115257,4,male,CT00020
115261,4,male,CT00020
115262,4,male,CT00020
115264,4,male,CT00020
115265,4,male,CT00020
115267,4,male,CT00020
115269,4,male,CT00020
115270,4,male,CT00020
115271,4,male,CT00020
115272,4,male,CT00020
115273,4,male,CT00020
115274,4,male,CT00020
115275,4,male,CT00020
115281,4,male,CT00020
115282,4,male,CT00020
115284,4,male,CT00020
115285,4,male,CT00020
115287,4,male,CT00020
115288,4,male,CT00020
